Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
cinemaroll.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
fundrace.huffingtonpost.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0
our-royal-titled-noble-and-commoner-ancestors.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
montreal.en.craigslist.ca,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
nteinc.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
indiana.hometownlocator.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
sdef.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
tokyohive.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
londonnet.co.uk,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
thehill.org,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
abcfoster.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
personal.telefonica.terra.es,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
arabelladesign.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
faculty.marianopolis.edu,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
pathguy.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
allaboutjazz.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
forum.purseblog.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
wmich.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
complaintsboard.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
xtremelashes.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
thepilot.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,0
overseasbrokers.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
cameralandny.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
english.eluniversal.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
indeed.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
flickr.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
nytimes.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
worldstarhiphop.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
planetware.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
associatedcontent.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
veromi.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
historynet.com,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0
gazette.gc.ca,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
movoto.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
content.usatoday.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
dartmouthrowing.org,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
vivanloscarrs.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
dailytelegraph.com.au,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
liinwww.ira.uka.de,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
oberlin.edu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
edhelper.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
stavehouse.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
ps2.ign.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
bestlodging.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
comedycentral.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
games.groups.yahoo.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
quebecgetaways.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
tapeworthy.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
filetram.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
jimmybuffetttributebands.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
sourcewatch.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
trulia.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
gutenberg.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
answers.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
montreal.theoffside.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0
torrentshack.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
movies.yahoo.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
genthreads.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
scholastic.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
blacktennispros.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
voanews.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
vertor.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
entertainment.howstuffworks.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
thirdage.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
toonopedia.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
games.groups.yahoo.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
atac.ca,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
moviewatchlist.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
eurotek.si,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
discussions.apple.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
pauillac.inria.fr,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
kees.cc,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
artists.letssingit.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
ecrater.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
mysoju.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
hg.org,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
independent.co.uk,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
healthcare.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
netforbeginners.about.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
eap.kprsinc.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
fatherryan.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
npr.org,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
imdb.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
ross.pa.us,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
uk.store.creative.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
absoluteastronomy.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
vinnie561-arashi.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
boards.straightdope.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
publications.mcgill.ca,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
merritt-capital.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
search.cpapxchange.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
groundtruthinvestigations.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
forums.richardpryor.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
yvalina.nl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
cubuffs.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
linkedin.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
genforum.genealogy.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
assembly.ca.gov,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
wkyt.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
movies.msn.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
productsandservice.bellaliant.net,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
asianuniverse.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
beckylindsey.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
comfibook.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
realwrestlecrap.proboards.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
scribd.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
cherylbycheryl.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
thepcpioneers.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
rootsweb.ancestry.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
merrittcollege.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
observertoday.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
arrowheadaddict.com,0,0,1,5,0,0,1,0,0,1,1,1,1,1,1,0
rent.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
tmz.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
lovefilm.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
spokeo.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
mitchellforestry.tripod.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
agoda.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,0
soft14.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
zoomers.ca,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
terezowens.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
music.yahoo.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
the-movie-times.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
timesobserver.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
bibliovault.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
sbnation.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
vmacch.ca,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
guides.uflib.ufl.edu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
talk.collegeconfidential.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
swaineadeney.co.uk,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
stirredstraightup.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
amazon.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
icmask.org,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
donnan.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
mjmc.freeserve.co.uk,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
genforum.genealogy.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
commercebank.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
attractionsmagazine.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
aj10000aj.tripod.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
phoenixst.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
ballardspahr.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
insiderpages.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
manta.com,0,0,0,4,0,0,1,0,0,1,1,1,1,1,1,0
allstarpics.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
richarddwalker.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
wholok.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
efooddepot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
hemophiliafed.org,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
en.wikiquote.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
linkedin.com,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,0
jotm.objectweb.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
etumeca.online.fr,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
scribd.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
magicyellow.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
creditgate.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
cryptome.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
canadahistory.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
goodreads.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
meadvilletribune.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
nostos.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
news.cnet.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
tickco.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
toddswift.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
croonet.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
frenchville.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
people.famouswhy.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
gwsms.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
ca.linkedin.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
robertcampbell.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
sbnation.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
thedeckingoutlet.com,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,0
mylife.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
thefabulouskingpins.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
medical-dictionary.thefreedictionary.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
randomnetstuff.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
cylex.ca,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
shannonstorey.blogspot.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
ims.uni-stuttgart.de,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
members.chello.at,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
zimbio.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
filetram.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
hotstocked.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
boe.ca.gov,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
cdc.gov,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
thisnext.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0
choosy-beggars.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
africa.upenn.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
virtualtourist.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,0
classmates.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
yasni.co.uk,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
twitter.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
rivals.yahoo.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
onf-nfb.gc.ca,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
ncbi.nlm.nih.gov,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
insurancenewstoday.org,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
angelfire.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
familytreemaker.genealogy.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
cityvisionkck.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
www-cs-students.stanford.edu,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
autoinsuranzequote.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
yourbittorrent.com,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
styleride.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
shigabooks.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
enotes.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
roblyonsphotography.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
jobdango.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
yellowpages.ca,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
richards1052.tripod.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
tennisconnected.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
worthpoint.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0
spmcrector.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
couplanddancehall.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
thedailybeast.com,0,0,1,6,0,0,1,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
pipl.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
en.thinkexist.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
mimgames.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
seatguru.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
facebook.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
thesummerconcertseries.info,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
baseballthinkfactory.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
reviews.hockeymonkey.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
boxrec.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
torrentdeluxe.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
stjohnprovidence.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
retrevo.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,0
icehockey.wikia.com,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
precisiontraining.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
familytreemaker.genealogy.com,0,0,1,8,0,0,0,0,0,1,1,1,1,1,1,0
famousandgay.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
comfibook.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
fashionmodeldirectory.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
guyfriedel.ifunnyblog.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
mayrand.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
ualrtrojans.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
vimeo.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
videosurf.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
thirdage.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
topitoffbottling.net,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
sonnets.org,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
eroticarevealed.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
picasaweb.google.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
sandravarry.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
online.northcarolina.edu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
jssgallery.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
vouchercodes.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
friendseat.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
multilingualbooks.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
vrbo.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
btb.gc.ca,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
celebritywonder.ugo.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
hawkeyesports.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
worldairroutes.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
dylan65.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
business.virgin.net,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
automotive21.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
greatesthockeylegends.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
video.vizhole.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
singersforhire.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
genforum.genealogy.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
yelp.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
heartlandtreealliance.org,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
ag.auburn.edu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
eliteprospects.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
clarkcountyrentals.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
tootanal.com.hostlogr.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
cbc.ca,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,0
ohioline.osu.edu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
usidentify.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
starwoodhotels.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
mylife.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
state.mn.us,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
veromi.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
footballfanatics.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
imfdb.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
lewisandclarkjournals.unl.edu,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
pa-attractions.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
voicechasers.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
tourolaw.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
focusonthefamily.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
brucecarlton.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
creditcardterminal.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
performanceflyrods.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
mydigimag.rrd.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
morrissuntribune.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
rotoworld.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
resteralecoute.blogspot.com,0,0,1,4,0,0,1,0,0,1,1,1,1,1,1,0
nilssvensson.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
wn.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
linkedin.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
www-cs-faculty.stanford.edu,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
basketball-reference.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
amazon.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
howstuffworks.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
fujitsu.co.jp,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
etrakit.capecoral.net,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
bleacherreport.com,0,0,1,3,0,0,1,0,0,1,1,1,1,1,1,0
islaminafrica.wordpress.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
sourceforge.net,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
guitaretab.com,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
jimgleeson.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
developer.apple.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
en.wikipedia.org,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
mgllicensing.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
